data;empresa;servico;cmv;valor
2031-02-11;MH Refeições;Grupo Tamburi;1;572
2031-02-11;MH Refeições;Vantage;1;130
2031-02-11;MH Refeições;Rondon R/R;1;0
2031-02-11;MH Refeições;Elisa Agro;1;416
2031-02-12;MH Refeições;Grupo Tamburi;1;715
2031-02-12;MH Refeições;Vantage;1;162
2031-02-12;MH Refeições;Rondon R/R;1;26
2031-02-12;MH Refeições;Elisa Agro;1;494
2031-02-13;MH Refeições;Grupo Tamburi;1;629
2031-02-13;MH Refeições;Vantage;1;162
2031-02-13;MH Refeições;Rondon R/R;1;0
2031-02-13;MH Refeições;Elisa Agro;1;312
2031-02-14;MH Refeições;Grupo Tamburi;1;629
2031-02-14;MH Refeições;Vantage;1;162
2031-02-14;MH Refeições;Rondon R/R;1;26
2031-02-14;MH Refeições;Elisa Agro;1;312
2031-02-15;MH Refeições;Grupo Tamburi;1;715
2031-02-15;MH Refeições;Vantage;1;130
2031-02-15;MH Refeições;Rondon R/R;1;0
2031-02-15;MH Refeições;Elisa Agro;1;390
2031-02-16;MH Refeições;Grupo Tamburi;1;715
2031-02-16;MH Refeições;Vantage;1;130
2031-02-16;MH Refeições;Rondon R/R;1;26
2031-02-16;MH Refeições;Elisa Agro;1;442
2031-02-17;MH Refeições;Grupo Tamburi;1;772
2031-02-17;MH Refeições;Vantage;1;162
2031-02-17;MH Refeições;Rondon R/R;1;0
2031-02-17;MH Refeições;Elisa Agro;1;442
2031-02-18;MH Refeições;Grupo Tamburi;1;772
2031-02-18;MH Refeições;Vantage;1;162
2031-02-18;MH Refeições;Rondon R/R;1;26
2031-02-18;MH Refeições;Elisa Agro;1;494
2031-02-19;MH Refeições;Grupo Tamburi;1;829
2031-02-19;MH Refeições;Vantage;1;130
2031-02-19;MH Refeições;Rondon R/R;1;26
2031-02-19;MH Refeições;Elisa Agro;1;416
2031-02-20;MH Refeições;Grupo Tamburi;1;829
2031-02-20;MH Refeições;Vantage;1;162
2031-02-20;MH Refeições;Rondon R/R;1;26
2031-02-20;MH Refeições;Elisa Agro;1;338
2031-02-21;MH Refeições;Grupo Tamburi;1;600
2031-02-21;MH Refeições;Vantage;1;162
2031-02-21;MH Refeições;Rondon R/R;1;26
2031-02-21;MH Refeições;Elisa Agro;1;390
2031-02-22;MH Refeições;Grupo Tamburi;1;800
2031-02-22;MH Refeições;Vantage;1;130
2031-02-22;MH Refeições;Rondon R/R;1;26
2031-02-22;MH Refeições;Elisa Agro;1;468
2031-02-23;MH Refeições;Grupo Tamburi;1;829
2031-02-23;MH Refeições;Vantage;1;130
2031-02-23;MH Refeições;Rondon R/R;1;0
2031-02-23;MH Refeições;Elisa Agro;1;338
2031-02-24;MH Refeições;Grupo Tamburi;1;743
2031-02-24;MH Refeições;Vantage;1;162
2031-02-24;MH Refeições;Rondon R/R;1;26
2031-02-24;MH Refeições;Elisa Agro;1;494
2031-02-25;MH Refeições;Grupo Tamburi;1;829
2031-02-25;MH Refeições;Vantage;1;162
2031-02-25;MH Refeições;Rondon R/R;1;26
2031-02-25;MH Refeições;Elisa Agro;1;416
2031-02-26;MH Refeições;Grupo Tamburi;1;829
2031-02-26;MH Refeições;Vantage;1;162
2031-02-26;MH Refeições;Rondon R/R;1;26
2031-02-26;MH Refeições;Elisa Agro;1;468
2031-02-27;MH Refeições;Grupo Tamburi;1;657
2031-02-27;MH Refeições;Vantage;1;130
2031-02-27;MH Refeições;Rondon R/R;1;0
2031-02-27;MH Refeições;Elisa Agro;1;260
2031-02-28;MH Refeições;Grupo Tamburi;1;572
2031-02-28;MH Refeições;Vantage;1;130
2031-02-28;MH Refeições;Rondon R/R;1;0
2031-02-28;MH Refeições;Elisa Agro;1;416
2031-03-01;MH Refeições;Grupo Tamburi;1;616
2031-03-01;MH Refeições;Vantage;1;125
2031-03-01;MH Refeições;Rondon R/R;1;0
2031-03-01;MH Refeições;Elisa Agro;1;280
2031-03-02;MH Refeições;Grupo Tamburi;1;638
2031-03-02;MH Refeições;Vantage;1;125
2031-03-02;MH Refeições;Rondon R/R;1;20
2031-03-02;MH Refeições;Elisa Agro;1;280
2031-03-03;MH Refeições;Grupo Tamburi;1;506
2031-03-03;MH Refeições;Vantage;1;100
2031-03-03;MH Refeições;Rondon R/R;1;20
2031-03-03;MH Refeições;Elisa Agro;1;220
2031-03-04;MH Refeições;Grupo Tamburi;1;550
2031-03-04;MH Refeições;Vantage;1;100
2031-03-04;MH Refeições;Rondon R/R;1;20
2031-03-04;MH Refeições;Elisa Agro;1;380
2031-03-05;MH Refeições;Grupo Tamburi;1;528
2031-03-05;MH Refeições;Vantage;1;125
2031-03-05;MH Refeições;Rondon R/R;1;0
2031-03-05;MH Refeições;Elisa Agro;1;260
2031-03-06;MH Refeições;Grupo Tamburi;1;594
2031-03-06;MH Refeições;Vantage;1;100
2031-03-06;MH Refeições;Rondon R/R;1;20
2031-03-06;MH Refeições;Elisa Agro;1;340
2031-03-07;MH Refeições;Grupo Tamburi;1;616
2031-03-07;MH Refeições;Vantage;1;125
2031-03-07;MH Refeições;Rondon R/R;1;20
2031-03-07;MH Refeições;Elisa Agro;1;320
2031-03-08;MH Refeições;Grupo Tamburi;1;528
2031-03-08;MH Refeições;Vantage;1;125
2031-03-08;MH Refeições;Rondon R/R;1;20
2031-03-08;MH Refeições;Elisa Agro;1;260
2031-03-09;MH Refeições;Grupo Tamburi;1;528
2031-03-09;MH Refeições;Vantage;1;100
2031-03-09;MH Refeições;Rondon R/R;1;20
2031-03-09;MH Refeições;Elisa Agro;1;220
2031-03-10;MH Refeições;Grupo Tamburi;1;506
2031-03-10;MH Refeições;Vantage;1;125
2031-03-10;MH Refeições;Rondon R/R;1;20
2031-03-10;MH Refeições;Elisa Agro;1;280
2031-03-11;MH Refeições;Grupo Tamburi;1;616
2031-03-11;MH Refeições;Vantage;1;125
2031-03-11;MH Refeições;Rondon R/R;1;20
2031-03-11;MH Refeições;Elisa Agro;1;240
2031-03-12;MH Refeições;Grupo Tamburi;1;638
2031-03-12;MH Refeições;Vantage;1;125
2031-03-12;MH Refeições;Rondon R/R;1;20
2031-03-12;MH Refeições;Elisa Agro;1;300
2031-03-13;MH Refeições;Grupo Tamburi;1;462
2031-03-13;MH Refeições;Vantage;1;100
2031-03-13;MH Refeições;Rondon R/R;1;0
2031-03-13;MH Refeições;Elisa Agro;1;340
2031-03-14;MH Refeições;Grupo Tamburi;1;594
2031-03-14;MH Refeições;Vantage;1;125
2031-03-14;MH Refeições;Rondon R/R;1;0
2031-03-14;MH Refeições;Elisa Agro;1;220
2031-03-15;MH Refeições;Grupo Tamburi;1;616
2031-03-15;MH Refeições;Vantage;1;125
2031-03-15;MH Refeições;Rondon R/R;1;20
2031-03-15;MH Refeições;Elisa Agro;1;200
2031-03-16;MH Refeições;Grupo Tamburi;1;484
2031-03-16;MH Refeições;Vantage;1;100
2031-03-16;MH Refeições;Rondon R/R;1;0
2031-03-16;MH Refeições;Elisa Agro;1;340
2031-03-17;MH Refeições;Grupo Tamburi;1;638
2031-03-17;MH Refeições;Vantage;1;125
2031-03-17;MH Refeições;Rondon R/R;1;0
2031-03-17;MH Refeições;Elisa Agro;1;280
2031-03-18;MH Refeições;Grupo Tamburi;1;528
2031-03-18;MH Refeições;Vantage;1;100
2031-03-18;MH Refeições;Rondon R/R;1;20
2031-03-18;MH Refeições;Elisa Agro;1;360
2031-03-19;MH Refeições;Grupo Tamburi;1;594
2031-03-19;MH Refeições;Vantage;1;125
2031-03-19;MH Refeições;Rondon R/R;1;20
2031-03-19;MH Refeições;Elisa Agro;1;300
2031-03-20;MH Refeições;Grupo Tamburi;1;572
2031-03-20;MH Refeições;Vantage;1;100
2031-03-20;MH Refeições;Rondon R/R;1;0
2031-03-20;MH Refeições;Elisa Agro;1;260
2031-03-21;MH Refeições;Grupo Tamburi;1;638
2031-03-21;MH Refeições;Vantage;1;100
2031-03-21;MH Refeições;Rondon R/R;1;0
2031-03-21;MH Refeições;Elisa Agro;1;300
2031-03-22;MH Refeições;Grupo Tamburi;1;506
2031-03-22;MH Refeições;Vantage;1;100
2031-03-22;MH Refeições;Rondon R/R;1;0
2031-03-22;MH Refeições;Elisa Agro;1;220
2031-03-23;MH Refeições;Grupo Tamburi;1;616
2031-03-23;MH Refeições;Vantage;1;100
2031-03-23;MH Refeições;Rondon R/R;1;0
2031-03-23;MH Refeições;Elisa Agro;1;240
2031-03-24;MH Refeições;Grupo Tamburi;1;528
2031-03-24;MH Refeições;Vantage;1;125
2031-03-24;MH Refeições;Rondon R/R;1;0
2031-03-24;MH Refeições;Elisa Agro;1;220
2031-03-25;MH Refeições;Grupo Tamburi;1;506
2031-03-25;MH Refeições;Vantage;1;100
2031-03-25;MH Refeições;Rondon R/R;1;0
2031-03-25;MH Refeições;Elisa Agro;1;200
2031-03-26;MH Refeições;Grupo Tamburi;1;638
2031-03-26;MH Refeições;Vantage;1;100
2031-03-26;MH Refeições;Rondon R/R;1;0
2031-03-26;MH Refeições;Elisa Agro;1;300
2031-03-27;MH Refeições;Grupo Tamburi;1;528
2031-03-27;MH Refeições;Vantage;1;100
2031-03-27;MH Refeições;Rondon R/R;1;0
2031-03-27;MH Refeições;Elisa Agro;1;300
2031-03-28;MH Refeições;Grupo Tamburi;1;462
2031-03-28;MH Refeições;Vantage;1;100
2031-03-28;MH Refeições;Rondon R/R;1;0
2031-03-28;MH Refeições;Elisa Agro;1;360
2031-03-29;MH Refeições;Grupo Tamburi;1;638
2031-03-29;MH Refeições;Vantage;1;125
2031-03-29;MH Refeições;Rondon R/R;1;20
2031-03-29;MH Refeições;Elisa Agro;1;380
2031-03-30;MH Refeições;Grupo Tamburi;1;440
2031-03-30;MH Refeições;Vantage;1;125
2031-03-30;MH Refeições;Rondon R/R;1;0
2031-03-30;MH Refeições;Elisa Agro;1;280
2031-03-31;MH Refeições;Grupo Tamburi;1;528
2031-03-31;MH Refeições;Vantage;1;100
2031-03-31;MH Refeições;Rondon R/R;1;20
2031-03-31;MH Refeições;Elisa Agro;1;200
2031-04-01;MH Refeições;Grupo Tamburi;1;653
2031-04-01;MH Refeições;Vantage;1;110
2031-04-01;MH Refeições;Rondon R/R;1;22
2031-04-01;MH Refeições;Elisa Agro;1;352
2031-04-02;MH Refeições;Grupo Tamburi;1;556
2031-04-02;MH Refeições;Vantage;1;137
2031-04-02;MH Refeições;Rondon R/R;1;22
2031-04-02;MH Refeições;Elisa Agro;1;330
2031-04-03;MH Refeições;Grupo Tamburi;1;484
2031-04-03;MH Refeições;Vantage;1;137
2031-04-03;MH Refeições;Rondon R/R;1;22
2031-04-03;MH Refeições;Elisa Agro;1;396
2031-04-04;MH Refeições;Grupo Tamburi;1;605
2031-04-04;MH Refeições;Vantage;1;110
2031-04-04;MH Refeições;Rondon R/R;1;0
2031-04-04;MH Refeições;Elisa Agro;1;264
2031-04-05;MH Refeições;Grupo Tamburi;1;653
2031-04-05;MH Refeições;Vantage;1;110
2031-04-05;MH Refeições;Rondon R/R;1;22
2031-04-05;MH Refeições;Elisa Agro;1;286
2031-04-06;MH Refeições;Grupo Tamburi;1;556
2031-04-06;MH Refeições;Vantage;1;137
2031-04-06;MH Refeições;Rondon R/R;1;0
2031-04-06;MH Refeições;Elisa Agro;1;286
2031-04-07;MH Refeições;Grupo Tamburi;1;677
2031-04-07;MH Refeições;Vantage;1;110
2031-04-07;MH Refeições;Rondon R/R;1;0
2031-04-07;MH Refeições;Elisa Agro;1;286
2031-04-08;MH Refeições;Grupo Tamburi;1;653
2031-04-08;MH Refeições;Vantage;1;137
2031-04-08;MH Refeições;Rondon R/R;1;22
2031-04-08;MH Refeições;Elisa Agro;1;242
2031-04-09;MH Refeições;Grupo Tamburi;1;677
2031-04-09;MH Refeições;Vantage;1;110
2031-04-09;MH Refeições;Rondon R/R;1;22
2031-04-09;MH Refeições;Elisa Agro;1;308
2031-04-10;MH Refeições;Grupo Tamburi;1;629
2031-04-10;MH Refeições;Vantage;1;137
2031-04-10;MH Refeições;Rondon R/R;1;22
2031-04-10;MH Refeições;Elisa Agro;1;220
2031-04-11;MH Refeições;Grupo Tamburi;1;484
2031-04-11;MH Refeições;Vantage;1;110
2031-04-11;MH Refeições;Rondon R/R;1;22
2031-04-11;MH Refeições;Elisa Agro;1;220
2031-04-12;MH Refeições;Grupo Tamburi;1;508
2031-04-12;MH Refeições;Vantage;1;137
2031-04-12;MH Refeições;Rondon R/R;1;22
2031-04-12;MH Refeições;Elisa Agro;1;396
2031-04-13;MH Refeições;Grupo Tamburi;1;532
2031-04-13;MH Refeições;Vantage;1;137
2031-04-13;MH Refeições;Rondon R/R;1;0
2031-04-13;MH Refeições;Elisa Agro;1;418
2031-04-14;MH Refeições;Grupo Tamburi;1;605
2031-04-14;MH Refeições;Vantage;1;110
2031-04-14;MH Refeições;Rondon R/R;1;22
2031-04-14;MH Refeições;Elisa Agro;1;308
2031-04-15;MH Refeições;Grupo Tamburi;1;653
2031-04-15;MH Refeições;Vantage;1;110
2031-04-15;MH Refeições;Rondon R/R;1;0
2031-04-15;MH Refeições;Elisa Agro;1;374
2031-04-16;MH Refeições;Grupo Tamburi;1;653
2031-04-16;MH Refeições;Vantage;1;110
2031-04-16;MH Refeições;Rondon R/R;1;22
2031-04-16;MH Refeições;Elisa Agro;1;308
2031-04-17;MH Refeições;Grupo Tamburi;1;605
2031-04-17;MH Refeições;Vantage;1;137
2031-04-17;MH Refeições;Rondon R/R;1;22
2031-04-17;MH Refeições;Elisa Agro;1;242
2031-04-18;MH Refeições;Grupo Tamburi;1;532
2031-04-18;MH Refeições;Vantage;1;137
2031-04-18;MH Refeições;Rondon R/R;1;22
2031-04-18;MH Refeições;Elisa Agro;1;286
2031-04-19;MH Refeições;Grupo Tamburi;1;653
2031-04-19;MH Refeições;Vantage;1;110
2031-04-19;MH Refeições;Rondon R/R;1;0
2031-04-19;MH Refeições;Elisa Agro;1;242
2031-04-20;MH Refeições;Grupo Tamburi;1;532
2031-04-20;MH Refeições;Vantage;1;137
2031-04-20;MH Refeições;Rondon R/R;1;0
2031-04-20;MH Refeições;Elisa Agro;1;352
2031-04-21;MH Refeições;Grupo Tamburi;1;605
2031-04-21;MH Refeições;Vantage;1;110
2031-04-21;MH Refeições;Rondon R/R;1;22
2031-04-21;MH Refeições;Elisa Agro;1;374
2031-04-22;MH Refeições;Grupo Tamburi;1;701
2031-04-22;MH Refeições;Vantage;1;137
2031-04-22;MH Refeições;Rondon R/R;1;22
2031-04-22;MH Refeições;Elisa Agro;1;330
2031-04-23;MH Refeições;Grupo Tamburi;1;605
2031-04-23;MH Refeições;Vantage;1;137
2031-04-23;MH Refeições;Rondon R/R;1;22
2031-04-23;MH Refeições;Elisa Agro;1;418
2031-04-24;MH Refeições;Grupo Tamburi;1;580
2031-04-24;MH Refeições;Vantage;1;110
2031-04-24;MH Refeições;Rondon R/R;1;22
2031-04-24;MH Refeições;Elisa Agro;1;286
2031-04-25;MH Refeições;Grupo Tamburi;1;701
2031-04-25;MH Refeições;Vantage;1;137
2031-04-25;MH Refeições;Rondon R/R;1;22
2031-04-25;MH Refeições;Elisa Agro;1;286
2031-04-26;MH Refeições;Grupo Tamburi;1;556
2031-04-26;MH Refeições;Vantage;1;110
2031-04-26;MH Refeições;Rondon R/R;1;22
2031-04-26;MH Refeições;Elisa Agro;1;242
2031-04-27;MH Refeições;Grupo Tamburi;1;677
2031-04-27;MH Refeições;Vantage;1;110
2031-04-27;MH Refeições;Rondon R/R;1;0
2031-04-27;MH Refeições;Elisa Agro;1;374
2031-04-28;MH Refeições;Grupo Tamburi;1;508
2031-04-28;MH Refeições;Vantage;1;137
2031-04-28;MH Refeições;Rondon R/R;1;22
2031-04-28;MH Refeições;Elisa Agro;1;286
2031-04-29;MH Refeições;Grupo Tamburi;1;508
2031-04-29;MH Refeições;Vantage;1;137
2031-04-29;MH Refeições;Rondon R/R;1;22
2031-04-29;MH Refeições;Elisa Agro;1;396
2031-04-30;MH Refeições;Grupo Tamburi;1;629
2031-04-30;MH Refeições;Vantage;1;137
2031-04-30;MH Refeições;Rondon R/R;1;22
2031-04-30;MH Refeições;Elisa Agro;1;308
2031-05-01;MH Refeições;Grupo Tamburi;1;580
2031-05-01;MH Refeições;Vantage;1;110
2031-05-01;MH Refeições;Rondon R/R;1;0
2031-05-01;MH Refeições;Elisa Agro;1;418
2031-05-02;MH Refeições;Grupo Tamburi;1;508
2031-05-02;MH Refeições;Vantage;1;137
2031-05-02;MH Refeições;Rondon R/R;1;22
2031-05-02;MH Refeições;Elisa Agro;1;330
2031-05-03;MH Refeições;Grupo Tamburi;1;532
2031-05-03;MH Refeições;Vantage;1;137
2031-05-03;MH Refeições;Rondon R/R;1;22
2031-05-03;MH Refeições;Elisa Agro;1;308
2031-05-04;MH Refeições;Grupo Tamburi;1;532
2031-05-04;MH Refeições;Vantage;1;137
2031-05-04;MH Refeições;Rondon R/R;1;0
2031-05-04;MH Refeições;Elisa Agro;1;418
2031-05-05;MH Refeições;Grupo Tamburi;1;580
2031-05-05;MH Refeições;Vantage;1;110
2031-05-05;MH Refeições;Rondon R/R;1;0
2031-05-05;MH Refeições;Elisa Agro;1;352
2031-05-06;MH Refeições;Grupo Tamburi;1;484
2031-05-06;MH Refeições;Vantage;1;137
2031-05-06;MH Refeições;Rondon R/R;1;22
2031-05-06;MH Refeições;Elisa Agro;1;220
2031-05-07;MH Refeições;Grupo Tamburi;1;677
2031-05-07;MH Refeições;Vantage;1;137
2031-05-07;MH Refeições;Rondon R/R;1;22
2031-05-07;MH Refeições;Elisa Agro;1;308
2031-05-08;MH Refeições;Grupo Tamburi;1;701
2031-05-08;MH Refeições;Vantage;1;110
2031-05-08;MH Refeições;Rondon R/R;1;22
2031-05-08;MH Refeições;Elisa Agro;1;330
2031-05-09;MH Refeições;Grupo Tamburi;1;701
2031-05-09;MH Refeições;Vantage;1;137
2031-05-09;MH Refeições;Rondon R/R;1;0
2031-05-09;MH Refeições;Elisa Agro;1;286
2031-05-10;MH Refeições;Grupo Tamburi;1;508
2031-05-10;MH Refeições;Vantage;1;137
2031-05-10;MH Refeições;Rondon R/R;1;0
2031-05-10;MH Refeições;Elisa Agro;1;374
2031-05-11;MH Refeições;Grupo Tamburi;1;605
2031-05-11;MH Refeições;Vantage;1;110
2031-05-11;MH Refeições;Rondon R/R;1;0
2031-05-11;MH Refeições;Elisa Agro;1;308
2031-05-12;MH Refeições;Grupo Tamburi;1;580
2031-05-12;MH Refeições;Vantage;1;137
2031-05-12;MH Refeições;Rondon R/R;1;22
2031-05-12;MH Refeições;Elisa Agro;1;418
2031-05-13;MH Refeições;Grupo Tamburi;1;653
2031-05-13;MH Refeições;Vantage;1;137
2031-05-13;MH Refeições;Rondon R/R;1;0
2031-05-13;MH Refeições;Elisa Agro;1;374
2031-05-14;MH Refeições;Grupo Tamburi;1;508
2031-05-14;MH Refeições;Vantage;1;110
2031-05-14;MH Refeições;Rondon R/R;1;0
2031-05-14;MH Refeições;Elisa Agro;1;374
2031-05-15;MH Refeições;Grupo Tamburi;1;508
2031-05-15;MH Refeições;Vantage;1;137
2031-05-15;MH Refeições;Rondon R/R;1;0
2031-05-15;MH Refeições;Elisa Agro;1;374
2031-05-16;MH Refeições;Grupo Tamburi;1;605
2031-05-16;MH Refeições;Vantage;1;137
2031-05-16;MH Refeições;Rondon R/R;1;0
2031-05-16;MH Refeições;Elisa Agro;1;330
2031-05-17;MH Refeições;Grupo Tamburi;1;701
2031-05-17;MH Refeições;Vantage;1;137
2031-05-17;MH Refeições;Rondon R/R;1;22
2031-05-17;MH Refeições;Elisa Agro;1;330
2031-05-18;MH Refeições;Grupo Tamburi;1;677
2031-05-18;MH Refeições;Vantage;1;137
2031-05-18;MH Refeições;Rondon R/R;1;0
2031-05-18;MH Refeições;Elisa Agro;1;308
2031-05-19;MH Refeições;Grupo Tamburi;1;484
2031-05-19;MH Refeições;Vantage;1;110
2031-05-19;MH Refeições;Rondon R/R;1;22
2031-05-19;MH Refeições;Elisa Agro;1;308
2031-05-20;MH Refeições;Grupo Tamburi;1;580
2031-05-20;MH Refeições;Vantage;1;110
2031-05-20;MH Refeições;Rondon R/R;1;22
2031-05-20;MH Refeições;Elisa Agro;1;242
2031-05-21;MH Refeições;Grupo Tamburi;1;508
2031-05-21;MH Refeições;Vantage;1;110
2031-05-21;MH Refeições;Rondon R/R;1;22
2031-05-21;MH Refeições;Elisa Agro;1;418
2031-05-22;MH Refeições;Grupo Tamburi;1;701
2031-05-22;MH Refeições;Vantage;1;110
2031-05-22;MH Refeições;Rondon R/R;1;22
2031-05-22;MH Refeições;Elisa Agro;1;330
2031-05-23;MH Refeições;Grupo Tamburi;1;484
2031-05-23;MH Refeições;Vantage;1;137
2031-05-23;MH Refeições;Rondon R/R;1;0
2031-05-23;MH Refeições;Elisa Agro;1;374
2031-05-24;MH Refeições;Grupo Tamburi;1;556
2031-05-24;MH Refeições;Vantage;1;137
2031-05-24;MH Refeições;Rondon R/R;1;0
2031-05-24;MH Refeições;Elisa Agro;1;396
2031-05-25;MH Refeições;Grupo Tamburi;1;532
2031-05-25;MH Refeições;Vantage;1;110
2031-05-25;MH Refeições;Rondon R/R;1;0
2031-05-25;MH Refeições;Elisa Agro;1;352
2031-05-26;MH Refeições;Grupo Tamburi;1;653
2031-05-26;MH Refeições;Vantage;1;110
2031-05-26;MH Refeições;Rondon R/R;1;0
2031-05-26;MH Refeições;Elisa Agro;1;330
2031-05-27;MH Refeições;Grupo Tamburi;1;629
2031-05-27;MH Refeições;Vantage;1;137
2031-05-27;MH Refeições;Rondon R/R;1;0
2031-05-27;MH Refeições;Elisa Agro;1;352
2031-05-28;MH Refeições;Grupo Tamburi;1;605
2031-05-28;MH Refeições;Vantage;1;110
2031-05-28;MH Refeições;Rondon R/R;1;22
2031-05-28;MH Refeições;Elisa Agro;1;396
2031-05-29;MH Refeições;Grupo Tamburi;1;629
2031-05-29;MH Refeições;Vantage;1;137
2031-05-29;MH Refeições;Rondon R/R;1;0
2031-05-29;MH Refeições;Elisa Agro;1;220
2031-05-30;MH Refeições;Grupo Tamburi;1;484
2031-05-30;MH Refeições;Vantage;1;137
2031-05-30;MH Refeições;Rondon R/R;1;22
2031-05-30;MH Refeições;Elisa Agro;1;352
2031-05-31;MH Refeições;Grupo Tamburi;1;677
2031-05-31;MH Refeições;Vantage;1;110
2031-05-31;MH Refeições;Rondon R/R;1;0
2031-05-31;MH Refeições;Elisa Agro;1;374
2031-06-01;MH Refeições;Grupo Tamburi;1;580
2031-06-01;MH Refeições;Vantage;1;150
2031-06-01;MH Refeições;Rondon R/R;1;24
2031-06-01;MH Refeições;Elisa Agro;1;312
2031-06-02;MH Refeições;Grupo Tamburi;1;633
2031-06-02;MH Refeições;Vantage;1;150
2031-06-02;MH Refeições;Rondon R/R;1;24
2031-06-02;MH Refeições;Elisa Agro;1;288
2031-06-03;MH Refeições;Grupo Tamburi;1;739
2031-06-03;MH Refeições;Vantage;1;120
2031-06-03;MH Refeições;Rondon R/R;1;0
2031-06-03;MH Refeições;Elisa Agro;1;264
2031-06-04;MH Refeições;Grupo Tamburi;1;633
2031-06-04;MH Refeições;Vantage;1;150
2031-06-04;MH Refeições;Rondon R/R;1;0
2031-06-04;MH Refeições;Elisa Agro;1;408
2031-06-05;MH Refeições;Grupo Tamburi;1;712
2031-06-05;MH Refeições;Vantage;1;150
2031-06-05;MH Refeições;Rondon R/R;1;0
2031-06-05;MH Refeições;Elisa Agro;1;312
2031-06-06;MH Refeições;Grupo Tamburi;1;660
2031-06-06;MH Refeições;Vantage;1;120
2031-06-06;MH Refeições;Rondon R/R;1;0
2031-06-06;MH Refeições;Elisa Agro;1;384
2031-06-07;MH Refeições;Grupo Tamburi;1;633
2031-06-07;MH Refeições;Vantage;1;120
2031-06-07;MH Refeições;Rondon R/R;1;0
2031-06-07;MH Refeições;Elisa Agro;1;408
2031-06-08;MH Refeições;Grupo Tamburi;1;554
2031-06-08;MH Refeições;Vantage;1;120
2031-06-08;MH Refeições;Rondon R/R;1;0
2031-06-08;MH Refeições;Elisa Agro;1;360
2031-06-09;MH Refeições;Grupo Tamburi;1;739
2031-06-09;MH Refeições;Vantage;1;150
2031-06-09;MH Refeições;Rondon R/R;1;0
2031-06-09;MH Refeições;Elisa Agro;1;408
2031-06-10;MH Refeições;Grupo Tamburi;1;528
2031-06-10;MH Refeições;Vantage;1;120
2031-06-10;MH Refeições;Rondon R/R;1;24
2031-06-10;MH Refeições;Elisa Agro;1;456
2031-06-11;MH Refeições;Grupo Tamburi;1;580
2031-06-11;MH Refeições;Vantage;1;120
2031-06-11;MH Refeições;Rondon R/R;1;0
2031-06-11;MH Refeições;Elisa Agro;1;384
2031-06-12;MH Refeições;Grupo Tamburi;1;580
2031-06-12;MH Refeições;Vantage;1;120
2031-06-12;MH Refeições;Rondon R/R;1;24
2031-06-12;MH Refeições;Elisa Agro;1;288
2031-06-13;MH Refeições;Grupo Tamburi;1;686
2031-06-13;MH Refeições;Vantage;1;120
2031-06-13;MH Refeições;Rondon R/R;1;0
2031-06-13;MH Refeições;Elisa Agro;1;432
2031-06-14;MH Refeições;Grupo Tamburi;1;554
2031-06-14;MH Refeições;Vantage;1;120
2031-06-14;MH Refeições;Rondon R/R;1;0
2031-06-14;MH Refeições;Elisa Agro;1;264
2031-06-15;MH Refeições;Grupo Tamburi;1;607
2031-06-15;MH Refeições;Vantage;1;120
2031-06-15;MH Refeições;Rondon R/R;1;24
2031-06-15;MH Refeições;Elisa Agro;1;240
2031-06-16;MH Refeições;Grupo Tamburi;1;765
2031-06-16;MH Refeições;Vantage;1;120
2031-06-16;MH Refeições;Rondon R/R;1;24
2031-06-16;MH Refeições;Elisa Agro;1;384
2031-06-17;MH Refeições;Grupo Tamburi;1;712
2031-06-17;MH Refeições;Vantage;1;150
2031-06-17;MH Refeições;Rondon R/R;1;24
2031-06-17;MH Refeições;Elisa Agro;1;360
2031-06-18;MH Refeições;Grupo Tamburi;1;554
2031-06-18;MH Refeições;Vantage;1;120
2031-06-18;MH Refeições;Rondon R/R;1;0
2031-06-18;MH Refeições;Elisa Agro;1;456
2031-06-19;MH Refeições;Grupo Tamburi;1;686
2031-06-19;MH Refeições;Vantage;1;120
